t_saat,AN_SO2,AN_SF,AN_SA,AN_SNH4,AN_SNO3,AN_SPO4,AN_SALK,AN_SN2,AN_XI,AN_XS,AN_XH,AN_XPAO,AN_XPP,AN_XPHA,AN_XAUT,AN_XTSS,AN_XMeOH,AN_XMeP,AX_SO2,AX_SF,AX_SA,AX_SNH4,AX_SNO3,AX_SPO4,AX_SALK,AX_SN2,AX_XI,AX_XS,AX_XH,AX_XPAO,AX_XPP,AX_XPHA,AX_XAUT,AX_XTSS,AX_XMeOH,AX_XMeP,AE_SO2,AE_SF,AE_SA,AE_SNH4,AE_SNO3,AE_SPO4,AE_SALK,AE_SN2,AE_XI,AE_XS,AE_XH,AE_XPAO,AE_XPP,AE_XPHA,AE_XAUT,AE_XTSS,AE_XMeOH,AE_XMeP
4229,0.0,7.458,33.802,34.017,0.003,25.084,6.21,26.713,1843.153,261.746,1389.651,1153.832,45.294,83.337,80.984,4314.569,9.47,168.105,0.0,1.754,2.086,22.906,0.432,9.972,5.706,34.479,1834.909,184.29,1408.259,1162.976,59.954,52.429,81.442,4301.476,13.791,160.767,3.563,0.945,0.11,16.229,5.124,0.277,5.039,34.97,1829.901,148.577,1416.659,1169.057,70.416,26.399,82.031,4299.808,19.202,152.49
4230,0.0,5.222,29.037,31.592,0.003,23.527,6.452,26.56,1844.045,266.551,1397.892,1155.947,47.575,84.589,81.227,4336.641,9.824,167.89,0.0,1.696,2.047,23.451,0.37,10.026,5.925,33.84,1838.433,201.268,1415.477,1164.567,60.587,57.228,81.677,4330.432,13.577,161.497,3.409,1.005,0.115,17.908,4.628,0.265,5.292,34.454,1834.1,167.542,1424.604,1170.891,71.04,31.824,82.244,4332.162,18.584,153.829
4231,0.001,5.948,24.002,27.616,0.004,21.699,6.498,26.235,1844.314,271.898,1406.889,1158.42,50.79,82.735,81.458,4360.453,10.594,166.918,0.0,1.729,1.846,22.134,0.4,8.847,6.091,33.026,1839.948,209.706,1423.15,1166.843,62.894,57.272,81.899,4354.563,14.23,160.88,3.307,1.041,0.116,17.82,4.231,0.251,5.539,33.681,1836.534,179.104,1431.968,1172.805,71.936,34.837,82.419,4356.284,18.539,154.287
4232,0.0,7.301,27.219,26.653,0.004,21.302,6.625,25.834,1848.061,293.297,1415.251,1160.531,52.236,84.35,81.643,4394.765,10.961,166.77,0.0,1.908,2.277,20.6,0.32,9.201,6.21,32.314,1842.494,224.653,1431.535,1168.73,63.705,60.123,82.081,4381.635,14.486,160.837,3.253,1.093,0.135,16.282,4.068,0.249,5.68,32.902,1838.751,191.523,1440.756,1174.898,73.133,36.849,82.601,4382.46,18.899,154.096
4233,0.0,6.119,23.64,26.589,0.004,21.043,6.744,25.513,1848.711,296.551,1424.302,1162.685,53.072,87.394,81.824,4412.743,11.023,166.985,0.0,1.834,2.04,20.043,0.329,9.144,6.348,31.797,1844.812,235.685,1440.701,1170.917,64.567,63.14,82.263,4406.956,14.511,161.143,3.201,1.113,0.126,15.443,4.033,0.239,5.824,32.35,1841.405,203.776,1450.46,1177.204,74.041,39.781,82.783,4409.622,18.963,154.349
4234,0.0,4.063,16.337,23.646,0.004,20.774,6.723,25.275,1847.137,287.862,1432.809,1164.869,53.739,88.838,81.991,4418.017,11.011,167.177,0.0,1.562,1.356,18.64,0.375,8.101,6.393,31.471,1844.971,234.021,1449.085,1173.466,66.348,61.939,82.435,4420.881,15.021,160.663,3.316,1.085,0.088,14.299,4.241,0.166,5.861,31.949,1842.124,204.348,1459.73,1179.888,74.942,38.868,82.977,4423.871,19.609,153.689
4235,0.0,3.38,13.143,20.123,0.003,22.365,6.697,25.178,1847.517,286.606,1438.87,1166.586,52.2,91.49,82.139,4421.421,10.205,168.288,0.0,1.409,1.04,15.871,0.376,7.691,6.349,31.677,1844.788,226.888,1456.337,1175.936,67.265,58.815,82.597,4425.265,15.476,160.095,3.568,1.051,0.059,11.393,4.925,0.115,5.726,31.95,1841.458,194.12,1468.902,1182.938,75.771,33.119,83.218,4425.62,21.039,151.731
4236,0.0,2.74,8.935,17.432,0.003,21.936,6.555,25.25,1844.781,264.118,1445.683,1168.697,52.679,87.0,82.327,4409.267,10.296,167.907,0.0,1.267,0.754,12.813,0.508,6.977,6.253,31.989,1843.925,214.868,1463.718,1178.508,68.33,53.244,82.793,4424.516,16.009,159.241,3.652,1.007,0.048,8.389,5.166,0.118,5.626,32.25,1840.951,184.381,1476.139,1185.101,76.22,28.769,83.405,4425.082,21.686,150.767
4237,0.001,2.197,5.405,17.176,0.005,18.123,6.523,25.333,1840.064,227.789,1452.854,1170.739,56.903,73.232,82.493,4391.426,11.942,165.382,0.0,1.13,0.571,10.997,0.573,5.337,6.159,31.896,1841.097,193.708,1469.675,1180.273,70.52,44.29,82.947,4414.539,17.534,156.943,3.81,0.97,0.041,6.437,4.842,0.102,5.57,32.288,1839.116,170.286,1481.118,1186.07,76.652,24.092,83.503,4416.773,22.408,149.649
4238,0.0,1.872,4.45,14.677,0.004,17.128,6.559,25.321,1836.828,201.052,1456.038,1170.769,58.272,65.402,82.569,4371.122,12.62,164.193,0.0,1.044,0.529,9.724,0.489,4.525,6.127,31.957,1838.209,170.738,1473.112,1180.375,71.977,36.186,83.025,4397.356,19.294,154.293,4.179,0.911,0.031,4.991,5.095,0.082,5.463,32.231,1836.076,148.468,1485.364,1185.87,77.399,16.425,83.623,4398.631,24.53,146.469
4239,0.0,1.453,2.94,12.568,0.005,16.208,6.428,25.347,1834.133,173.872,1457.382,1169.204,59.483,57.859,82.631,4347.602,13.194,163.265,0.0,0.915,0.406,7.521,0.581,3.946,6.048,32.137,1835.452,148.194,1474.869,1178.94,73.104,29.175,83.093,4377.381,20.682,152.122,4.526,0.816,0.024,3.038,5.348,0.092,5.37,32.358,1833.106,127.39,1487.032,1183.539,78.072,10.96,83.69,4377.951,26.375,143.62
4240,0.0,1.736,4.14,14.238,0.003,17.53,6.292,25.401,1832.412,165.796,1455.887,1165.647,58.315,57.629,82.605,4331.802,12.872,163.613,0.0,0.888,0.456,6.901,0.457,3.944,5.944,32.421,1833.176,130.9,1474.016,1175.425,73.655,25.093,83.065,4357.372,21.999,150.099,5.048,0.728,0.02,1.721,5.5,0.109,5.256,32.523,1830.155,107.904,1486.815,1179.104,78.824,6.775,83.663,4355.685,28.549,140.303
4241,0.0,1.484,3.586,16.051,0.002,21.518,6.257,25.485,1830.949,161.776,1451.051,1160.15,54.02,66.69,82.481,4310.651,10.316,166.981,0.0,0.868,0.501,7.369,0.334,5.131,5.879,32.88,1831.481,121.098,1470.432,1170.204,72.471,27.317,82.945,4338.345,21.145,151.071,5.456,0.652,0.017,1.167,5.916,0.142,5.115,32.827,1827.357,93.147,1485.082,1173.278,79.431,5.154,83.575,4335.586,30.293,137.516
4242,0.0,1.691,4.249,17.005,0.003,23.759,6.17,25.616,1829.654,157.346,1446.307,1154.303,51.985,71.416,82.341,4292.99,9.493,167.828,0.0,0.82,0.448,7.723,0.412,5.703,5.815,33.22,1829.486,112.598,1466.005,1164.577,71.885,29.187,82.807,4320.633,20.152,152.168,5.439,0.603,0.016,1.26,6.072,0.158,5.036,33.185,1825.058,84.312,1480.122,1167.512,79.628,5.734,83.429,4318.115,30.299,137.193
4243,0.0,1.731,5.544,17.652,0.002,25.551,6.027,25.776,1828.975,158.471,1441.885,1149.1,50.449,75.703,82.234,4282.104,9.046,168.204,0.0,0.802,0.439,8.09,0.461,5.968,5.736,33.511,1827.753,108.97,1461.169,1159.583,71.741,30.42,82.701,4307.907,19.522,152.758,5.348,0.583,0.017,1.489,6.188,0.153,4.961,33.507,1823.21,80.549,1473.753,1162.784,79.668,6.417,83.339,4304.45,29.447,138.115
4244,0.0,1.563,4.284,19.177,0.002,28.227,6.012,25.925,1827.878,155.246,1435.075,1143.967,47.882,82.351,82.117,4264.072,7.59,170.026,0.0,0.8,0.459,8.534,0.359,6.479,5.668,34.038,1826.592,106.446,1454.975,1154.981,71.258,32.561,82.593,4295.228,18.471,153.985,5.56,0.566,0.014,1.261,6.694,0.142,4.814,33.871,1821.243,76.262,1468.374,1158.341,79.938,5.746,83.293,4290.988,29.519,137.684
4245,0.0,1.628,4.728,20.944,0.002,29.344,6.039,26.101,1826.253,151.12,1428.35,1138.982,47.227,84.266,82.011,4248.013,7.43,170.041,0.0,0.763,0.4,9.191,0.47,6.699,5.619,34.473,1824.954,102.419,1448.605,1150.363,71.237,33.429,82.494,4281.398,17.908,154.492,5.47,0.544,0.014,1.469,6.964,0.155,4.718,34.312,1819.525,73.078,1461.716,1153.646,80.124,6.249,83.202,4277.739,29.182,137.848
4246,0.0,1.783,6.003,22.433,0.002,31.48,6.046,26.301,1826.053,155.04,1421.544,1134.374,45.419,89.292,81.934,4237.831,6.87,170.798,0.0,0.766,0.418,9.894,0.452,6.726,5.592,35.033,1823.62,100.961,1442.2,1146.217,71.505,33.904,82.425,4270.78,17.654,154.63,5.488,0.534,0.013,1.602,7.435,0.145,4.609,34.775,1817.839,70.81,1454.943,1149.518,80.406,5.96,83.194,4265.484,29.004,137.816
4247,0.0,2.434,9.373,23.754,0.003,29.978,6.046,26.561,1825.672,166.337,1418.063,1131.285,47.738,85.169,81.99,4244.56,8.242,168.813,0.0,0.789,0.412,10.817,0.892,7.091,5.547,35.036,1822.292,105.463,1437.121,1142.587,71.524,34.862,82.481,4265.938,17.485,154.727,4.883,0.556,0.02,3.044,7.001,0.184,4.667,35.173,1817.477,76.333,1446.782,1146.265,80.222,9.35,83.174,4261.38,26.713,140.985
4248,0.0,2.634,12.825,27.167,0.002,30.053,6.053,26.745,1826.825,184.419,1414.139,1129.375,48.287,85.947,82.099,4256.291,7.982,169.29,0.0,0.876,0.519,12.693,0.698,7.014,5.579,35.318,1822.177,115.947,1433.107,1140.572,71.986,35.535,82.588,4270.522,16.911,155.543,4.738,0.604,0.022,4.355,7.063,0.145,4.667,35.367,1817.202,83.965,1442.286,1144.84,80.408,9.787,83.336,4263.121,25.389,142.851
4249,0.0,4.562,21.738,31.041,0.003,28.865,6.164,27.379,1829.999,216.078,1410.301,1127.574,50.294,85.183,81.915,4282.911,8.641,168.342,0.0,1.227,2.506,17.832,0.051,13.094,5.738,34.587,1823.285,138.854,1423.718,1135.401,65.982,50.561,82.318,4265.963,14.269,159.339,0.163,0.743,0.181,11.395,1.085,1.083,5.436,37.368,1818.334,106.457,1432.606,1140.78,79.38,20.885,82.57,4272.564,22.217,147.466
4250,0.0,5.927,30.048,35.624,0.003,29.278,6.335,27.218,1832.333,252.054,1400.392,1122.937,48.609,99.463,81.323,4302.029,6.893,170.973,0.0,1.442,5.926,25.124,0.003,21.286,6.08,32.406,1825.85,176.047,1407.902,1128.478,56.74,81.66,81.675,4266.101,8.425,167.737,0.111,1.196,0.712,19.959,0.106,9.025,5.914,34.858,1821.128,143.958,1415.795,1132.867,69.538,55.97,81.831,4273.495,12.106,161.941
4251,0.0,6.626,35.922,39.791,0.003,34.592,6.398,26.167,1834.574,279.068,1385.747,1115.709,39.162,132.579,80.63,4294.355,4.218,174.988,0.0,1.585,7.704,31.459,0.002,30.068,6.275,30.492,1828.132,206.616,1392.709,1120.972,45.871,118.284,80.97,4258.452,4.347,173.722,0.1,1.393,0.923,27.051,0.082,17.977,6.181,32.563,1823.36,175.366,1400.914,1125.235,58.616,93.132,81.108,4267.684,5.647,171.254
4252,0.0,6.324,39.549,42.806,0.003,39.722,6.428,25.263,1836.407,301.893,1371.61,1108.379,28.806,167.701,79.938,4281.115,3.229,176.562,0.0,1.648,9.425,36.2,0.002,38.269,6.362,29.078,1830.134,229.697,1378.581,1113.603,34.795,155.316,80.272,4244.449,2.998,175.791,0.093,1.537,1.119,32.405,0.07,26.783,6.298,30.956,1825.218,198.41,1387.422,1117.901,47.625,130.255,80.402,4254.734,3.631,174.247
4253,0.0,6.299,45.604,44.007,0.002,43.376,6.512,24.551,1838.369,321.948,1358.295,1101.082,19.216,200.588,79.252,4267.568,2.807,177.335,0.0,1.698,11.915,39.589,0.001,44.92,6.414,27.991,1831.837,249.082,1365.361,1106.283,24.292,190.58,79.582,4228.771,2.44,176.728,0.089,1.664,1.342,36.441,0.062,34.321,6.353,29.742,1826.72,217.139,1374.969,1110.636,36.955,166.246,79.707,4239.115,2.826,175.503
4254,0.0,5.755,49.304,43.526,0.003,43.348,6.593,23.922,1837.956,334.036,1346.469,1093.686,11.991,227.574,78.554,4251.388,2.723,177.559,0.0,1.774,16.727,41.459,0.001,48.699,6.455,27.014,1833.01,266.681,1353.526,1098.78,15.318,221.841,78.879,4214.826,2.206,177.203,0.08,1.884,2.047,39.312,0.047,41.671,6.39,28.565,1828.464,236.641,1363.104,1102.63,25.144,203.615,78.993,4221.162,2.362,176.333
4255,0.0,4.381,38.765,39.943,0.003,36.187,6.717,23.445,1834.365,321.072,1349.957,1094.972,18.418,234.646,78.513,4268.035,3.35,176.731,0.0,2.011,4.662,37.367,0.174,32.25,6.535,28.335,1832.45,263.108,1366.691,1102.837,26.959,220.402,78.95,4263.794,3.155,176.019,2.782,1.242,0.235,33.269,4.183,15.708,6.206,28.415,1829.122,228.196,1379.818,1112.396,45.621,189.027,79.578,4296.581,4.048,174.161
4256,0.0,6.093,28.778,33.772,0.004,25.047,6.728,23.711,1833.645,324.952,1363.674,1102.432,34.819,225.632,78.827,4336.427,5.868,173.328,0.0,2.044,2.725,31.73,0.32,13.109,6.618,29.218,1831.254,259.799,1380.656,1110.992,46.3,204.637,79.264,4332.293,6.907,170.942,2.881,1.228,0.191,28.629,4.101,0.448,6.257,29.406,1828.684,227.65,1390.763,1118.614,59.428,179.71,79.791,4348.695,9.15,167.267
4257,0.001,6.11,26.474,29.062,0.004,21.641,6.731,23.996,1834.054,335.378,1375.833,1108.577,40.638,221.291,79.033,4376.451,8.596,169.649,0.0,2.004,2.575,26.804,0.264,9.999,6.519,29.532,1831.542,268.841,1392.224,1116.928,51.518,199.094,79.462,4367.308,11.042,165.368,3.083,1.262,0.172,23.602,4.005,0.184,6.083,29.799,1828.687,234.305,1403.106,1124.613,61.599,173.505,79.991,4371.722,14.564,159.906
4258,0.0,4.563,20.347,25.932,0.004,20.766,6.86,24.183,1831.633,326.556,1387.097,1114.32,42.224,216.805,79.224,4385.519,9.947,167.886,0.0,1.805,1.914,22.717,0.309,8.828,6.502,29.859,1830.665,267.503,1403.606,1122.973,53.864,192.393,79.656,4384.323,13.22,162.449,3.153,1.241,0.142,19.17,4.113,0.148,5.991,30.145,1828.214,234.919,1414.919,1130.653,63.061,167.075,80.188,4387.928,17.415,156.046
4259,0.0,2.873,11.242,21.976,0.003,22.153,6.846,24.346,1827.939,298.32,1394.906,1118.959,40.882,214.955,79.362,4367.69,9.564,168.505,0.0,1.504,1.184,19.135,0.291,8.059,6.475,30.434,1828.609,251.602,1412.468,1128.55,55.286,183.88,79.809,4383.063,14.418,160.841,3.497,1.209,0.087,14.852,4.875,0.08,5.835,30.569,1826.1,219.633,1426.904,1137.596,64.169,154.512,80.442,4387.123,20.038,152.364
4260,0.0,2.231,6.362,17.966,0.003,21.19,6.746,24.599,1824.516,259.039,1402.517,1124.294,42.047,202.003,79.531,4343.202,10.01,167.806,0.0,1.293,0.767,14.94,0.422,6.485,6.354,31.175,1825.724,222.7,1421.073,1134.943,57.401,168.909,79.993,4370.086,15.883,158.724,3.662,1.146,0.07,10.683,5.327,0.068,5.666,31.246,1823.388,194.997,1435.698,1143.932,64.842,140.661,80.633,4373.474,21.82,149.793
4261,0.0,2.455,7.319,17.209,0.004,18.431,6.742,24.892,1821.096,235.487,1411.413,1130.839,45.745,180.986,79.701,4335.357,12.042,164.772,0.0,1.231,0.743,11.931,0.48,5.162,6.292,31.359,1822.435,197.392,1428.432,1141.11,59.55,151.34,80.145,4356.42,17.988,155.694,3.751,1.087,0.071,7.684,4.748,0.065,5.661,31.653,1820.589,173.377,1440.538,1148.867,65.442,127.888,80.689,4357.802,23.013,148.118
4262,0.001,2.153,6.037,16.617,0.004,17.979,6.707,25.016,1818.121,215.96,1416.309,1135.871,46.333,167.925,79.769,4321.202,12.446,164.03,0.0,1.174,0.74,10.778,0.374,5.131,6.28,31.403,1819.469,179.929,1432.651,1145.941,60.141,137.941,80.206,4342.658,18.997,154.173,3.974,1.042,0.063,5.927,4.627,0.056,5.641,31.719,1817.439,155.313,1444.965,1154.043,66.173,113.208,80.757,4343.44,24.532,145.893
4263,0.0,1.783,4.385,14.925,0.003,18.046,6.473,25.082,1815.624,192.594,1417.745,1139.687,46.192,155.897,79.786,4298.718,12.143,164.179,0.0,1.077,0.654,9.228,0.347,4.814,6.166,31.678,1816.868,160.0,1434.714,1150.325,60.745,124.127,80.23,4324.735,19.781,152.876,4.292,0.991,0.052,4.113,4.944,0.046,5.512,31.893,1814.359,135.491,1448.115,1159.133,66.725,97.183,80.811,4325.016,26.167,143.377
4264,0.001,2.0,5.668,16.526,0.003,18.912,6.288,25.18,1813.091,186.501,1418.327,1143.54,45.581,144.138,79.77,4286.978,12.127,163.974,0.0,1.027,0.646,8.414,0.36,4.787,6.001,31.903,1814.234,144.57,1435.358,1154.492,61.092,109.896,80.213,4307.542,20.478,151.64,4.503,0.914,0.047,2.871,4.917,0.046,5.373,32.124,1811.559,118.923,1448.35,1163.375,67.137,82.221,80.766,4306.095,27.33,141.478
4265,0.0,1.668,4.143,15.467,0.004,18.441,6.235,25.266,1810.266,169.086,1418.454,1147.805,46.334,129.138,79.73,4268.874,12.448,163.378,0.0,0.959,0.559,8.45,0.394,4.807,5.9,31.878,1811.417,134.587,1434.658,1158.575,61.276,96.221,80.165,4293.089,20.576,151.298,4.506,0.851,0.043,2.929,4.695,0.05,5.286,32.206,1808.924,110.375,1446.39,1167.031,67.334,69.71,80.69,4292.055,27.412,141.153
4266,0.0,1.71,5.445,16.125,0.002,20.617,6.192,25.303,1808.918,165.131,1414.493,1150.057,44.083,123.084,79.625,4252.787,11.016,165.237,0.0,0.949,0.672,7.938,0.251,5.158,5.825,32.131,1809.418,123.763,1431.311,1161.238,61.155,85.064,80.062,4275.466,20.646,151.014,4.964,0.826,0.035,1.959,5.066,0.04,5.128,32.303,1805.969,97.579,1444.864,1170.861,67.84,53.958,80.636,4273.614,28.777,138.953
4267,0.0,1.706,5.1,18.198,0.002,24.815,6.185,25.376,1807.196,164.212,1409.152,1151.586,39.976,121.605,79.474,4233.627,9.106,167.687,0.0,0.914,0.624,8.375,0.273,6.504,5.765,32.475,1807.616,117.91,1426.975,1163.417,59.645,77.16,79.916,4258.385,19.156,152.856,5.116,0.737,0.03,1.506,5.344,0.05,5.01,32.576,1803.446,88.224,1441.395,1173.937,68.146,40.593,80.49,4256.586,29.468,137.658
4268,0.0,1.493,4.074,20.185,0.003,25.284,6.133,25.489,1804.615,152.122,1404.357,1153.656,39.832,110.95,79.329,4213.187,8.723,168.076,0.0,0.859,0.54,9.015,0.309,6.638,5.723,32.76,1805.298,111.051,1422.277,1165.793,59.632,66.621,79.772,4242.976,18.377,153.696,5.129,0.686,0.025,1.679,5.536,0.056,4.94,32.856,1801.181,82.9,1436.063,1175.881,68.248,30.765,80.362,4242.113,28.896,138.181
4269,0.0,2.468,7.741,22.413,0.003,23.254,6.011,25.62,1802.624,155.814,1401.94,1157.141,42.783,93.518,79.287,4213.609,10.464,165.486,0.0,0.854,0.507,10.397,0.552,5.767,5.644,32.714,1802.496,107.937,1418.472,1168.608,61.069,53.255,79.73,4233.763,19.065,152.54,4.703,0.652,0.03,3.268,5.336,0.078,4.945,32.997,1799.398,83.28,1428.544,1176.15,68.176,25.923,80.297,4232.019,26.978,140.779
4270,0.0,1.786,7.155,23.425,0.001,29.59,6.058,25.69,1803.757,170.066,1394.028,1156.716,35.965,104.086,79.212,4203.278,7.028,170.304,0.0,0.895,0.677,11.56,0.199,6.817,5.619,33.439,1801.892,111.459,1412.372,1168.744,60.132,50.4,79.674,4226.187,17.851,154.144,5.247,0.66,0.017,2.776,6.824,0.05,4.667,33.241,1796.71,78.719,1425.793,1177.344,68.936,14.741,80.488,4220.188,28.506,138.342
4271,0.0,2.394,10.996,24.919,0.002,31.541,5.945,25.859,1803.808,177.47,1388.895,1156.224,34.5,101.549,79.267,4197.277,7.687,169.319,0.0,0.858,0.491,11.528,0.722,7.526,5.516,34.025,1800.747,112.559,1408.466,1168.771,59.483,46.758,79.761,4218.574,17.086,155.024,4.861,0.602,0.023,3.187,7.203,0.122,4.584,33.841,1795.602,79.932,1419.834,1175.233,68.964,13.961,80.511,4212.869,27.512,139.557
4272,0.0,2.811,12.897,28.01,0.002,30.303,5.928,26.139,1802.415,182.653,1386.877,1156.953,36.573,93.998,79.413,4201.053,7.868,168.936,0.0,0.922,0.566,13.382,0.641,7.289,5.489,34.426,1799.724,119.413,1405.927,1168.907,60.14,43.221,79.893,4220.972,16.748,155.432,4.674,0.646,0.025,4.876,6.877,0.113,4.607,34.373,1795.238,87.544,1415.703,1174.753,68.934,14.162,80.619,4215.077,25.542,142.327
4273,0.0,3.43,18.398,28.09,0.003,29.307,5.937,26.396,1802.999,199.271,1385.869,1157.576,38.752,88.053,79.614,4217.099,8.444,168.199,0.0,1.037,0.743,15.123,0.743,7.877,5.481,34.588,1799.131,128.446,1404.486,1168.75,60.154,42.212,80.093,4225.728,16.1,156.324,4.374,0.682,0.036,7.16,6.569,0.157,4.65,34.732,1794.953,96.031,1413.284,1174.21,69.124,15.163,80.785,4220.649,23.834,144.755
4274,0.0,3.399,20.74,31.568,0.002,29.595,6.043,26.571,1804.082,215.712,1385.519,1157.873,39.12,88.399,79.826,4232.117,8.072,168.907,0.0,1.129,0.88,16.933,0.582,8.607,5.531,34.839,1799.687,142.156,1404.581,1168.639,59.984,43.681,80.303,4237.464,15.11,157.845,4.267,0.732,0.04,8.788,6.478,0.157,4.684,34.981,1795.162,106.724,1413.867,1174.382,69.629,15.615,81.019,4232.168,22.706,146.436
4275,0.0,5.878,27.86,34.507,0.003,28.545,6.045,26.714,1806.007,232.832,1387.678,1158.597,40.893,86.253,80.092,4253.565,8.431,168.439,0.0,1.366,1.26,20.023,0.585,9.308,5.585,34.943,1800.494,155.084,1406.944,1168.867,59.861,45.793,80.568,4251.569,14.489,158.828,3.99,0.793,0.061,11.778,6.138,0.212,4.795,35.189,1796.031,119.039,1415.664,1174.617,70.013,18.227,81.242,4247.613,21.335,148.527
4276,0.0,7.093,37.113,35.474,0.003,26.208,6.109,26.78,1808.937,257.983,1393.432,1160.23,44.272,83.253,80.384,4290.566,9.152,167.632,0.0,1.727,2.218,22.754,0.417,10.544,5.666,34.678,1802.73,177.135,1412.382,1169.414,59.28,51.594,80.843,4277.55,13.698,160.148,3.627,0.911,0.111,15.552,5.246,0.304,5.0,35.132,1798.342,139.829,1420.498,1175.486,70.33,24.495,81.444,4276.035,19.53,151.328
4277,0.0,8.638,34.823,33.818,0.004,21.379,6.257,26.574,1808.908,277.387,1403.455,1162.678,49.784,79.664,80.657,4332.138,10.716,165.99,0.0,2.137,3.182,25.016,0.326,10.215,5.858,33.608,1804.931,205.225,1420.302,1170.713,60.436,57.8,81.091,4316.771,13.593,160.776,3.194,1.083,0.189,19.591,4.013,0.444,5.348,34.359,1801.679,171.078,1428.098,1176.534,70.725,34.793,81.583,4318.58,17.73,154.37
4278,0.0,7.286,30.338,34.61,0.004,21.257,6.295,26.061,1808.927,293.758,1412.433,1164.341,50.811,86.593,80.827,4362.132,10.759,166.443,0.0,1.973,2.719,26.175,0.268,9.93,5.987,32.58,1805.913,225.988,1428.663,1172.315,61.519,64.201,81.259,4350.024,13.8,161.059,3.22,1.113,0.152,20.904,3.944,0.263,5.498,33.247,1802.994,192.321,1438.087,1178.738,71.727,39.897,81.781,4353.352,18.134,154.368
4279,0.001,5.98,28.817,35.377,0.003,23.344,6.438,25.736,1810.423,308.359,1420.241,1166.265,49.116,95.31,81.009,4383.503,9.804,168.016,0.0,1.811,2.19,26.899,0.292,10.154,6.043,32.377,1806.774,235.911,1437.603,1174.866,61.967,67.865,81.457,4372.68,13.605,161.657,3.295,1.098,0.116,21.165,4.495,0.202,5.468,32.838,1803.419,199.501,1448.493,1181.959,72.657,40.616,82.041,4375.042,18.797,153.761
4280,0.0,5.519,23.617,33.078,0.003,23.679,6.473,25.632,1808.481,300.234,1429.579,1169.172,49.362,97.387,81.24,4389.44,9.706,168.333,0.0,1.728,1.764,26.173,0.36,9.694,6.102,32.374,1806.806,238.362,1447.392,1178.137,63.019,68.215,81.693,4390.286,13.72,161.708,3.259,1.092,0.102,20.938,4.643,0.2,5.513,32.799,1803.92,204.313,1458.38,1185.133,73.258,41.631,82.274,4393.742,18.885,153.872
4281,0.001,4.574,15.828,29.617,0.003,22.18,6.609,25.582,1804.417,281.718,1439.022,1172.301,51.042,94.947,81.463,4387.946,10.115,167.888,0.0,1.537,1.242,24.198,0.41,8.375,6.151,32.244,1804.78,230.093,1456.278,1181.436,65.002,65.072,81.914,4398.175,14.383,160.974,3.334,1.066,0.078,19.568,4.645,0.156,5.545,32.692,1802.721,200.416,1467.458,1188.243,73.991,40.29,82.49,4402.691,19.31,153.491
4282,0.0,2.73,9.292,25.545,0.003,22.006,6.713,25.546,1801.081,262.631,1445.602,1174.637,51.329,92.479,81.647,4378.742,10.036,167.943,0.0,1.291,0.814,21.374,0.434,7.136,6.213,32.366,1802.192,215.613,1463.255,1184.37,66.721,59.262,82.108,4396.198,15.37,159.648,3.583,1.026,0.05,16.809,5.128,0.102,5.515,32.692,1800.147,186.532,1475.861,1191.409,74.698,34.08,82.741,4399.009,20.782,151.486
4283,0.0,3.192,8.912,22.154,0.004,20.589,6.666,25.584,1798.006,249.536,1452.366,1177.116,53.331,83.136,81.865,4375.44,10.981,166.449,0.0,1.223,0.701,17.914,0.574,6.076,6.203,32.479,1799.256,200.512,1469.937,1187.014,68.42,50.69,82.328,4390.99,16.714,157.689,3.651,0.977,0.047,13.718,5.199,0.106,5.522,32.818,1797.435,172.695,1481.508,1193.298,75.27,28.179,82.933,4391.396,21.88,149.926
4284,0.001,3.036,8.807,19.074,0.004,19.098,6.572,25.587,1794.893,235.636,1458.811,1179.021,55.255,74.699,82.065,4371.026,12.112,164.816,0.0,1.194,0.698,14.972,0.582,5.676,6.182,32.285,1796.209,190.536,1475.506,1188.459,69.384,44.375,82.519,4386.571,17.74,156.203,3.704,0.945,0.047,11.011,4.899,0.114,5.564,32.707,1794.584,164.452,1486.028,1194.111,75.806,23.846,83.085,4386.832,22.615,148.876
4285,0.001,1.862,4.641,17.827,0.004,19.207,6.521,25.546,1792.472,209.353,1461.179,1178.878,55.129,71.375,82.187,4349.406,11.547,165.577,0.0,1.053,0.538,12.662,0.479,5.156,6.127,32.472,1793.72,174.088,1478.696,1188.734,70.302,38.864,82.651,4374.913,18.485,155.107,4.083,0.902,0.03,7.891,5.478,0.084,5.423,32.691,1791.505,148.738,1491.171,1194.498,76.475,17.019,83.306,4375.185,24.28,146.42
4286,0.001,1.912,4.454,15.284,0.005,17.338,6.282,25.596,1789.769,186.337,1464.135,1178.16,57.746,60.677,82.358,4333.535,12.92,163.423,0.0,0.929,0.402,10.394,0.768,4.146,5.977,32.537,1790.955,153.272,1481.436,1187.991,71.953,30.657,82.826,4358.831,19.987,152.843,4.203,0.819,0.027,5.904,5.558,0.101,5.324,32.841,1788.92,131.723,1492.477,1192.562,76.984,12.752,83.433,4358.578,25.33,144.831
