t_saat,KOI_giris,NH4_giris,PO4_giris,DO,KOI_cikis,NH4_cikis,PO4_cikis,SO2,SF,SA,SNH4,SNO3,SPO4,SALK,SN2,XI,XS,XH,XPAO,XPP,XPHA,XAUT,XTSS,XMeOH,XMeP
5418,350.08,23.156,5.96,4.953,104.504,1.911,0.045,4.953,0.787,0.036,1.911,5.669,0.045,4.953,33.18,1814.151,93.948,1436.758,1138.02,68.32,58.137,81.385,4244.737,29.563,137.998
5419,244.918,28.394,4.81,4.893,90.221,1.933,0.056,4.893,0.733,0.033,1.933,5.448,0.056,4.9,33.436,1812.622,90.052,1432.016,1141.102,68.285,48.345,81.257,4233.241,28.578,139.153
5420,343.985,36.296,7.116,5.213,97.132,1.534,0.048,5.213,0.72,0.027,1.534,5.735,0.048,4.781,33.645,1810.516,83.903,1428.333,1144.289,68.533,36.253,81.166,4219.706,28.783,138.585
5421,313.476,37.911,6.413,5.171,103.089,1.645,0.065,5.171,0.655,0.025,1.645,5.986,0.065,4.689,33.927,1808.742,79.426,1423.111,1146.147,68.704,27.093,81.038,4206.758,28.591,138.605
5422,389.792,42.42,6.147,5.043,105.68,2.251,0.075,5.043,0.632,0.023,2.251,6.257,0.075,4.62,34.21,1807.477,78.523,1417.004,1146.982,68.749,21.463,81.003,4197.382,27.516,139.94
5423,438.949,51.007,7.004,4.734,105.115,3.678,0.101,4.734,0.637,0.028,3.678,6.338,0.101,4.607,34.475,1806.947,82.968,1411.263,1147.115,68.739,18.962,81.046,4194.323,25.992,142.01
5424,464.253,35.808,7.045,4.477,125.165,5.787,0.124,4.477,0.674,0.035,5.787,6.376,0.124,4.61,34.696,1807.149,91.743,1408.097,1147.522,68.825,18.086,81.193,4199.117,24.46,144.2
5425,622.242,47.493,7.389,4.356,135.785,6.819,0.144,4.356,0.719,0.045,6.819,6.529,0.144,4.605,34.975,1807.864,100.592,1407.754,1148.257,69.075,17.505,81.405,4207.779,23.433,145.715
5426,504.014,42.822,7.403,4.063,111.659,8.334,0.206,4.063,0.787,0.065,8.334,6.257,0.206,4.645,35.322,1810.152,115.124,1409.715,1149.23,69.161,20.743,81.609,4226.264,21.685,148.286
5427,553.756,44.772,7.281,3.888,131.409,9.964,0.212,3.888,0.85,0.076,9.964,5.888,0.212,4.711,35.465,1812.447,129.086,1413.848,1150.993,69.446,24.121,81.827,4247.632,20.215,150.485
5428,424.463,59.581,7.284,3.844,104.398,11.354,0.185,3.844,0.875,0.066,11.354,5.952,0.185,4.739,35.533,1814.287,138.33,1419.441,1153.327,69.987,25.559,82.087,4266.26,19.728,151.306
5429,522.722,48.859,7.131,3.576,110.977,15.03,0.251,3.576,0.935,0.098,15.03,5.327,0.251,4.91,35.411,1815.888,149.302,1424.212,1155.181,70.456,29.053,82.275,4286.09,18.884,152.807
5430,529.704,47.205,7.285,3.207,113.151,19.035,0.393,3.207,1.095,0.187,19.035,4.206,0.393,5.184,34.699,1819.13,175.641,1432.253,1156.849,71.009,37.057,82.424,4324.712,17.9,154.766
5431,411.648,38.71,6.173,3.29,113.02,20.33,0.224,3.29,1.094,0.124,20.33,4.413,0.224,5.264,33.886,1821.718,195.568,1443.248,1159.871,72.132,40.798,82.67,4360.515,18.208,154.668
5432,272.292,38.452,6.081,3.37,97.934,19.572,0.164,3.37,1.05,0.075,19.572,4.795,0.164,5.348,33.573,1821.817,195.568,1452.415,1163.215,72.997,39.58,82.914,4374.083,18.85,153.976
5433,348.106,22.886,5.41,3.481,97.65,18.121,0.132,3.481,1.029,0.067,18.121,4.913,0.132,5.444,33.335,1819.899,186.168,1460.033,1166.136,73.938,34.914,83.13,4375.188,20.071,152.429
5434,305.549,31.849,5.343,3.415,98.158,15.559,0.161,3.415,1.015,0.077,15.559,4.602,0.161,5.562,33.062,1818.365,182.702,1466.772,1168.2,74.591,33.161,83.302,4380.592,20.546,151.974
5435,297.98,20.133,4.666,3.495,87.149,13.642,0.146,3.495,1.002,0.073,13.642,4.539,0.146,5.595,32.65,1816.257,178.12,1473.645,1170.139,75.286,30.627,83.486,4384.255,21.136,151.245
5436,324.791,18.943,3.951,3.651,97.067,10.494,0.128,3.651,0.967,0.058,10.494,4.903,0.128,5.572,32.509,1813.914,169.785,1480.359,1172.083,75.832,27.197,83.701,4383.588,21.813,150.217
5437,179.823,22.085,3.625,3.937,84.302,7.286,0.097,3.937,0.925,0.035,7.286,5.521,0.097,5.495,32.676,1811.666,157.513,1486.343,1173.712,76.317,21.81,83.923,4377.47,22.833,148.583
5438,139.005,20.69,4.344,4.198,83.561,5.241,0.087,4.198,0.864,0.027,5.241,5.712,0.087,5.405,32.942,1809.159,139.386,1489.344,1173.533,76.851,15.897,84.057,4362.107,24.177,146.515
5439,117.821,20.172,5.141,4.756,82.97,3.188,0.079,4.756,0.778,0.018,3.188,6.379,0.079,5.192,33.244,1806.213,116.555,1491.392,1171.285,77.807,8.641,84.201,4340.056,26.975,142.312
5440,190.669,15.158,4.362,5.026,86.652,2.055,0.117,5.026,0.672,0.016,2.055,6.434,0.117,5.072,33.654,1803.748,98.572,1489.082,1166.077,78.577,6.247,84.195,4317.988,28.824,139.455
5441,221.934,24.317,4.363,5.203,88.546,1.598,0.138,5.203,0.624,0.017,1.598,5.808,0.138,5.084,33.784,1801.368,88.79,1484.095,1160.48,79.063,5.782,84.077,4300.06,29.463,138.349
5442,199.519,31.496,5.05,5.747,83.789,0.972,0.144,5.747,0.582,0.013,0.972,6.118,0.144,4.958,33.926,1798.404,78.763,1480.186,1154.563,79.713,4.082,83.982,4281.465,31.088,135.724
5443,300.655,28.501,5.295,6.069,92.096,0.722,0.182,6.069,0.528,0.012,0.722,6.652,0.182,4.817,34.24,1795.438,68.576,1474.692,1147.376,80.301,3.621,83.763,4260.482,32.79,132.889
5444,327.51,40.983,5.694,5.244,97.922,1.808,0.181,5.244,0.523,0.017,1.808,6.238,0.181,4.846,34.497,1794.22,70.34,1463.762,1142.439,79.838,7.37,83.576,4248.187,29.927,136.742
5445,352.118,35.106,5.642,5.345,107.094,2.077,0.122,5.345,0.543,0.013,2.077,6.972,0.122,4.7,34.658,1792.276,72.016,1456.883,1139.376,79.964,6.155,83.674,4238.909,29.133,137.64
5446,351.075,42.905,6.853,4.989,103.762,2.928,0.162,4.989,0.553,0.017,2.928,7.12,0.162,4.629,35.015,1790.886,75.521,1449.955,1135.478,79.953,7.815,83.708,4232.053,27.983,139.102
5447,413.889,53.123,7.52,4.911,114.691,3.915,0.135,4.911,0.579,0.017,3.915,7.408,0.135,4.517,35.301,1789.47,79.44,1445.071,1133.036,80.169,7.776,83.863,4228.375,27.131,140.177
5448,354.686,45.54,6.908,4.732,103.187,5.236,0.152,4.732,0.592,0.018,5.236,7.778,0.152,4.422,35.715,1788.351,82.924,1441.106,1130.56,80.437,8.482,84.064,4225.991,26.401,141.077
5449,513.108,55.009,7.189,0.183,130.17,11.652,0.561,0.183,0.661,0.115,11.652,1.772,0.561,5.195,37.893,1787.713,97.676,1431.654,1126.788,80.069,15.682,83.314,4228.085,24.149,144.283
5450,520.328,59.735,7.169,0.13,128.526,18.383,3.905,0.13,0.967,0.429,18.383,0.168,3.905,5.671,36.794,1787.896,118.444,1416.887,1120.978,75.637,37.796,82.66,4226.391,17.612,153.567
5451,534.235,50.992,6.784,0.11,119.191,25.675,11.216,0.11,1.194,0.696,25.675,0.107,11.216,6.008,34.591,1789.217,144.358,1400.461,1113.973,66.354,70.886,81.979,4218.689,9.063,165.819
5452,543.749,46.242,6.857,0.098,124.173,31.775,20.846,0.098,1.431,1.027,31.775,0.079,20.846,6.246,32.442,1791.104,174.643,1385.819,1106.525,54.728,109.256,81.26,4209.812,4.76,172.175
5453,520.46,42.621,7.044,0.091,120.419,35.697,29.899,0.091,1.602,1.284,35.697,0.066,29.899,6.39,30.738,1792.841,201.814,1372.779,1099.054,42.872,147.973,80.539,4198.153,3.262,174.504
5454,468.335,48.811,5.895,0.08,115.104,38.751,38.612,0.08,1.874,2.028,38.751,0.048,38.612,6.533,28.996,1794.78,232.802,1359.949,1090.582,29.396,189.151,79.782,4184.744,2.573,175.764
5455,439.885,44.885,6.244,2.71,105.539,34.372,14.263,2.71,1.315,0.283,34.372,3.807,14.263,6.397,28.571,1795.9,238.616,1376.713,1099.27,47.628,178.989,80.292,4265.784,4.341,173.676
5456,326.482,41.594,5.401,2.934,102.232,31.285,0.339,2.934,1.255,0.183,31.285,4.304,0.339,6.344,29.463,1795.897,240.29,1390.453,1106.04,60.34,170.91,80.57,4320.107,9.749,166.417
5457,321.398,30.774,4.792,3.209,95.729,27.928,0.139,3.209,1.214,0.124,27.928,4.65,0.139,6.115,30.13,1794.04,228.94,1402.93,1112.652,62.016,162.45,80.829,4326.028,15.101,159.141
5458,307.18,31.847,5.235,3.142,97.875,24.351,0.147,3.142,1.205,0.135,24.351,4.197,0.147,6.037,30.573,1791.927,221.929,1412.502,1118.143,63.169,155.995,80.986,4331.925,17.717,155.717
5459,226.443,23.641,4.213,3.289,89.24,20.787,0.106,3.289,1.182,0.109,20.787,4.064,0.106,5.946,30.559,1789.15,213.808,1422.238,1123.692,64.29,147.314,81.15,4335.354,19.816,152.902
5460,268.404,17.342,4.068,3.432,88.332,16.559,0.087,3.432,1.15,0.097,16.559,4.242,0.087,5.856,30.602,1785.987,198.34,1430.544,1129.245,65.129,135.716,81.311,4329.06,21.705,150.323
5461,166.173,24.902,5.088,3.692,84.285,12.163,0.065,3.692,1.106,0.07,12.163,4.746,0.065,5.684,30.843,1782.793,180.311,1438.448,1135.168,65.799,122.357,81.498,4319.208,23.337,147.997
5462,191.562,26.684,3.598,4.105,88.702,8.784,0.043,4.105,1.074,0.053,8.784,5.694,0.043,5.432,31.375,1779.725,153.858,1445.177,1141.185,66.579,104.777,81.695,4299.561,25.562,144.644
5463,180.712,15.143,5.334,4.029,86.161,7.288,0.053,4.029,0.959,0.051,7.288,5.282,0.053,5.362,31.936,1777.416,136.054,1445.985,1145.195,66.905,92.428,81.724,4282.161,25.982,143.901
5464,217.531,16.631,4.283,4.434,89.807,4.883,0.04,4.434,0.934,0.044,4.883,5.256,0.04,5.223,32.154,1774.542,119.466,1447.188,1149.668,67.622,76.614,81.778,4264.683,27.553,141.465
5465,242.584,24.045,4.076,4.87,91.49,2.354,0.038,4.87,0.858,0.034,2.354,5.873,0.038,4.993,32.564,1771.671,102.623,1447.455,1154.202,68.24,59.737,81.794,4244.99,29.416,138.49
5466,260.264,31.475,4.853,5.017,94.242,1.63,0.046,5.017,0.773,0.032,1.63,5.538,0.046,4.926,32.993,1769.359,92.822,1443.899,1157.152,68.418,47.465,81.608,4228.011,29.647,137.864
5467,159.306,25.765,5.711,4.936,84.597,2.01,0.052,4.936,0.726,0.029,2.01,5.168,0.052,4.9,33.161,1767.222,88.421,1438.477,1159.158,68.423,37.979,81.452,4214.293,28.862,138.727
5468,363.22,36.033,6.962,5.187,97.705,1.837,0.048,5.187,0.692,0.025,1.837,5.534,0.048,4.781,33.265,1764.763,81.036,1433.658,1160.807,68.849,26.25,81.382,4197.783,29.461,137.578
5469,424.838,36.39,7.122,4.919,108.319,2.418,0.083,4.919,0.638,0.028,2.418,5.678,0.083,4.742,33.456,1763.306,81.0,1427.362,1160.918,68.984,20.418,81.314,4188.117,28.565,138.618
5470,371.669,46.064,7.056,4.714,104.641,3.486,0.099,4.714,0.659,0.028,3.486,5.91,0.099,4.696,33.63,1762.664,87.749,1422.814,1161.009,68.995,17.809,81.375,4187.867,26.67,141.169
5471,449.096,42.507,8.196,4.898,100.759,3.68,0.088,4.898,0.659,0.021,3.68,7.013,0.088,4.507,33.998,1761.39,87.765,1421.079,1160.99,69.443,12.593,81.572,4183.658,26.71,140.95
5472,430.093,52.152,6.38,4.773,108.666,4.127,0.128,4.773,0.641,0.022,4.127,7.684,0.128,4.401,34.638,1760.683,88.489,1418.371,1159.434,69.726,11.556,81.734,4180.367,26.183,141.57
5473,406.084,49.493,7.933,4.328,116.244,7.0,0.171,4.328,0.685,0.035,7.0,6.848,0.171,4.526,35.142,1761.231,97.906,1415.165,1158.591,69.635,15.122,81.833,4187.256,23.676,145.202
5474,482.84,46.486,8.0,4.57,112.355,8.036,0.106,4.57,0.702,0.024,8.036,7.467,0.106,4.422,35.478,1760.622,99.01,1416.269,1158.929,70.329,11.952,82.145,4189.4,23.98,144.752
5475,498.533,50.503,7.912,4.163,116.128,9.677,0.209,4.163,0.718,0.041,9.677,7.151,0.209,4.504,35.953,1761.299,106.004,1415.227,1157.972,70.526,15.17,82.341,4196.764,22.59,146.81
5476,501.649,39.822,6.425,4.046,107.374,11.82,0.176,4.046,0.795,0.052,11.82,6.439,0.176,4.655,36.072,1762.798,120.259,1417.718,1158.626,71.02,17.03,82.565,4214.979,21.496,148.559
5477,454.568,43.593,6.503,3.775,107.954,13.08,0.237,3.775,0.859,0.074,13.08,5.786,0.237,4.862,36.02,1764.615,134.451,1421.835,1159.327,71.3,21.021,82.783,4235.533,20.332,150.438
5478,437.806,44.41,6.671,3.611,109.113,14.691,0.233,3.611,0.92,0.086,14.691,5.138,0.233,5.126,35.552,1766.255,148.754,1427.354,1160.591,71.773,24.9,82.988,4258.281,19.51,151.908
5479,436.961,31.015,7.07,3.507,105.009,15.803,0.231,3.507,0.967,0.096,15.803,4.857,0.231,5.285,34.932,1767.55,160.768,1433.969,1162.183,72.484,27.505,83.206,4280.086,19.316,152.483
5480,357.552,23.301,7.13,3.476,95.668,14.545,0.214,3.476,0.984,0.089,14.545,4.783,0.214,5.325,34.387,1768.471,168.829,1441.436,1164.113,73.314,29.494,83.428,4299.618,19.269,152.793
5481,376.633,20.279,4.967,3.576,105.215,11.726,0.167,3.576,0.972,0.069,11.726,4.942,0.167,5.371,33.98,1768.286,169.125,1448.599,1166.302,74.217,28.641,83.651,4310.746,19.736,152.351
5482,338.108,33.163,4.122,3.396,92.165,10.13,0.212,3.396,1.009,0.093,10.13,4.221,0.212,5.615,33.352,1768.474,176.858,1453.981,1167.434,74.682,30.448,83.751,4325.541,19.653,152.747
5483,379.139,23.514,5.174,3.367,93.393,10.474,0.2,3.367,1.058,0.11,10.474,3.908,0.2,5.742,32.394,1768.256,186.673,1461.282,1168.591,75.303,31.104,83.869,4342.852,20.44,151.958
5484,281.415,18.937,6.104,3.66,90.159,8.354,0.126,3.66,1.013,0.058,8.354,4.781,0.126,5.631,32.107,1767.602,183.266,1470.487,1170.917,76.06,27.976,84.108,4350.607,21.479,150.556
5485,210.358,24.087,4.962,3.699,84.894,6.458,0.134,3.699,0.965,0.047,6.458,4.853,0.134,5.647,32.193,1766.144,173.3,1475.849,1172.144,76.599,24.996,84.234,4347.998,21.571,150.427
5486,150.57,17.41,3.711,4.123,83.08,4.869,0.086,4.123,0.931,0.032,4.869,5.172,0.086,5.544,32.185,1763.464,155.051,1481.195,1172.689,77.519,17.735,84.371,4335.507,23.427,147.736
5487,189.394,21.008,6.189,4.466,86.592,3.136,0.097,4.466,0.836,0.025,3.136,5.599,0.097,5.375,32.445,1760.852,132.789,1484.079,1171.036,78.309,11.684,84.461,4315.915,25.482,144.635
5488,196.966,21.477,4.966,4.847,84.734,2.043,0.116,4.847,0.751,0.021,2.043,5.76,0.116,5.247,32.734,1758.321,114.549,1484.606,1167.567,79.091,8.128,84.469,4297.196,27.035,142.187
5489,173.293,21.72,4.304,5.304,82.009,1.282,0.132,5.304,0.679,0.017,1.282,6.003,0.132,5.141,33.072,1755.756,98.467,1483.525,1162.799,79.787,5.982,84.402,4277.913,28.5,139.793
5490,264.659,28.463,6.496,5.232,95.728,1.442,0.157,5.232,0.623,0.018,1.442,5.681,0.157,5.135,33.335,1753.749,88.599,1478.44,1157.482,80.072,6.53,84.229,4260.488,28.489,139.552
5491,193.993,34.442,5.091,5.36,86.723,1.501,0.144,5.36,0.593,0.015,1.501,5.97,0.144,5.026,33.472,1751.711,82.296,1473.198,1152.629,80.526,5.633,84.174,4245.653,28.795,138.871
5492,292.731,34.159,5.725,5.551,95.981,1.399,0.156,5.551,0.551,0.013,1.399,6.729,0.156,4.835,33.778,1749.46,74.793,1467.821,1146.929,81.097,4.586,84.15,4228.81,29.877,137.039
5493,377.237,36.981,7.074,5.79,106.639,1.147,0.168,5.79,0.517,0.011,1.147,7.579,0.168,4.631,34.244,1747.319,68.264,1461.687,1140.793,81.669,3.961,84.106,4211.833,31.165,134.886
5494,381.202,41.317,6.998,5.61,106.2,1.431,0.171,5.61,0.504,0.012,1.431,7.878,0.171,4.52,34.826,1746.086,66.367,1453.726,1135.355,81.893,5.145,84.009,4198.59,30.948,134.919
5495,427.369,35.681,7.389,5.564,104.593,1.591,0.149,5.564,0.508,0.012,1.591,8.28,0.149,4.401,35.438,1745.296,66.299,1446.178,1131.382,82.059,5.535,84.004,4188.351,30.327,135.548
5496,466.992,49.928,7.647,4.946,117.006,2.873,0.181,4.946,0.541,0.019,2.873,7.728,0.181,4.451,35.994,1745.946,73.046,1437.904,1128.61,81.761,9.089,83.978,4186.125,27.647,139.251
5497,460.61,44.712,8.504,0.204,114.198,8.019,0.362,0.204,0.603,0.082,8.019,2.266,0.362,5.105,38.276,1746.962,88.326,1428.118,1125.821,81.503,14.636,83.298,4189.918,25.162,142.741
5498,576.558,53.615,6.261,0.138,125.387,13.84,3.167,0.138,0.892,0.368,13.84,0.21,3.167,5.564,37.689,1748.722,108.395,1413.325,1120.558,77.768,34.146,82.666,4189.927,18.914,151.602
5499,475.116,49.802,7.887,0.109,114.996,21.874,11.914,0.109,1.213,0.742,21.874,0.102,11.914,5.959,34.786,1752.761,144.147,1395.821,1112.702,66.745,71.11,81.945,4187.217,8.957,165.906
5500,534.627,49.118,7.296,0.095,120.983,29.209,21.756,0.095,1.491,1.121,29.209,0.073,21.756,6.257,32.021,1756.897,181.809,1380.695,1104.53,54.549,110.501,81.179,4183.371,4.627,172.457
5501,521.823,49.323,6.677,0.087,120.555,34.686,30.876,0.087,1.718,1.505,34.686,0.059,30.876,6.433,29.904,1761.191,217.418,1367.616,1096.266,41.802,150.936,80.409,4177.473,3.214,174.86
5502,427.261,38.659,6.283,0.08,110.878,38.588,38.676,0.08,1.934,2.053,38.588,0.047,38.676,6.486,28.232,1765.121,247.832,1355.612,1087.692,28.678,191.433,79.636,4166.533,2.574,176.108
5503,441.082,40.756,4.594,2.609,110.356,33.347,15.124,2.609,1.423,0.36,33.347,3.375,15.124,6.304,27.909,1768.625,251.77,1372.638,1095.545,45.583,183.533,80.079,4244.491,4.28,174.126
5504,350.721,36.218,5.339,2.845,102.356,29.557,0.396,2.845,1.326,0.224,29.557,3.791,0.396,6.261,28.61,1771.555,256.338,1387.762,1101.788,58.532,177.054,80.316,4305.751,9.517,167.144
5505,418.161,30.083,6.257,3.084,109.116,25.74,0.173,3.084,1.292,0.166,25.74,4.195,0.173,6.066,29.239,1772.952,249.11,1401.342,1108.052,60.316,170.487,80.552,4319.32,14.957,159.753
5506,248.906,22.902,5.535,3.274,94.702,21.375,0.116,3.274,1.234,0.111,21.375,4.719,0.116,5.873,29.938,1774.009,237.673,1414.309,1114.727,61.742,161.661,80.809,4327.639,18.03,155.563
5507,230.459,26.571,4.509,3.353,89.511,17.356,0.097,3.353,1.19,0.094,17.356,4.611,0.097,5.796,30.527,1773.425,219.251,1423.711,1120.566,62.739,151.481,80.977,4323.77,19.79,153.209
5508,166.269,24.561,3.447,3.507,84.464,14.422,0.075,3.507,1.155,0.084,14.422,4.362,0.075,5.776,30.738,1771.692,198.739,1431.541,1125.931,63.634,139.33,81.104,4313.964,21.687,150.6
5509,131.918,20.304,4.774,3.863,84.2,11.489,0.05,3.863,1.123,0.064,11.489,4.767,0.05,5.643,30.93,1768.873,171.726,1438.495,1131.443,64.513,123.101,81.256,4294.891,24.243,146.888
5510,258.933,14.38,5.07,4.021,94.561,8.608,0.048,4.021,1.032,0.06,8.608,5.013,0.048,5.487,31.293,1766.369,147.001,1442.309,1136.23,65.303,106.913,81.356,4274.195,26.28,143.904
5511,201.596,17.387,4.984,4.282,89.898,5.45,0.045,4.282,0.963,0.049,5.45,5.333,0.045,5.329,31.685,1764.589,129.413,1444.877,1141.269,65.914,91.302,81.451,4258.515,27.58,141.913
5512,187.837,21.086,3.873,4.606,83.778,3.068,0.041,4.606,0.901,0.041,3.068,5.525,0.041,5.213,32.138,1762.732,113.184,1445.404,1145.836,66.365,76.036,81.459,4241.24,28.504,140.389
5513,166.273,26.996,4.255,5.438,84.541,1.109,0.029,5.438,0.883,0.03,1.109,6.091,0.029,5.013,32.601,1760.037,93.751,1445.882,1150.443,67.104,57.094,81.36,4218.688,31.137,136.291
5514,270.729,19.92,6.312,5.35,88.403,1.044,0.049,5.35,0.713,0.029,1.044,5.57,0.049,4.996,33.03,1758.176,81.744,1440.269,1152.668,67.233,45.058,80.99,4197.665,31.395,135.598
5515,222.113,28.358,4.867,5.145,84.797,1.42,0.057,5.145,0.668,0.029,1.42,4.983,0.057,5.02,33.181,1757.371,78.915,1431.443,1153.852,66.94,38.373,80.757,4183.585,29.282,138.4
5516,343.595,33.168,6.45,5.465,103.967,1.204,0.048,5.465,0.661,0.024,1.204,5.275,0.048,4.917,33.229,1755.836,74.089,1425.235,1155.609,67.248,27.032,80.609,4168.454,29.549,137.723
5517,307.247,38.698,5.421,5.343,98.142,1.464,0.07,5.343,0.602,0.022,1.464,5.581,0.07,4.827,33.389,1754.863,71.779,1418.024,1155.683,67.433,19.495,80.446,4155.285,29.35,137.709
5518,363.712,36.954,6.816,5.368,104.457,1.751,0.074,5.368,0.588,0.019,1.751,6.225,0.074,4.694,33.624,1754.216,70.907,1411.172,1154.861,67.62,13.947,80.411,4144.374,28.99,137.96
5519,474.656,45.147,7.751,5.011,110.157,2.774,0.112,5.011,0.583,0.023,2.774,6.434,0.112,4.634,33.956,1754.579,74.435,1403.913,1152.855,67.62,13.026,80.408,4138.844,27.585,139.812
5520,516.071,47.227,7.602,4.767,118.902,4.19,0.129,4.767,0.625,0.029,4.19,6.645,0.129,4.582,34.301,1756.101,82.777,1399.408,1151.834,67.715,13.008,80.536,4142.328,25.966,142.079
5521,530.831,45.492,8.114,4.611,120.785,5.393,0.144,4.611,0.662,0.031,5.393,7.048,0.144,4.538,34.76,1758.171,90.878,1397.705,1151.352,67.92,13.216,80.744,4149.461,24.731,143.811
5522,467.603,50.213,6.986,4.091,115.072,8.356,0.233,4.091,0.747,0.059,8.356,6.124,0.233,4.724,35.077,1762.234,107.277,1396.784,1151.194,67.845,18.556,80.869,4168.243,21.911,147.963
5523,503.11,47.751,7.158,3.843,115.209,12.154,0.23,3.843,0.848,0.086,12.154,5.231,0.23,4.888,34.843,1766.747,125.396,1399.908,1152.152,68.25,22.51,81.05,4193.681,20.324,150.495
5524,526.725,50.895,7.805,3.756,118.045,14.469,0.22,3.756,0.901,0.093,14.469,5.282,0.22,4.968,34.604,1770.988,138.396,1405.749,1153.877,68.901,24.994,81.314,4217.666,19.873,151.362
5525,459.94,42.109,7.634,3.515,111.67,16.832,0.283,3.515,0.96,0.112,16.832,4.944,0.283,5.163,34.426,1775.972,152.812,1412.058,1155.699,69.433,30.113,81.533,4245.303,18.823,153.193
5526,540.921,43.284,6.926,3.374,121.25,18.326,0.279,3.374,1.038,0.137,18.326,4.492,0.279,5.391,33.934,1781.232,169.613,1419.742,1157.838,70.319,34.354,81.734,4276.801,18.414,154.129
5527,319.805,35.398,6.96,3.283,93.583,19.073,0.255,3.283,1.064,0.12,19.073,4.26,0.255,5.596,33.355,1786.731,186.418,1428.822,1160.236,71.23,38.711,81.936,4310.039,18.307,154.677
5528,357.135,32.271,4.772,3.537,99.977,17.68,0.132,3.537,1.025,0.066,17.68,4.801,0.132,5.634,32.946,1788.651,182.447,1437.412,1163.431,72.402,35.014,82.194,4320.662,19.65,153.087
5529,325.031,32.276,5.098,3.417,94.582,16.464,0.169,3.417,1.02,0.081,16.464,4.546,0.169,5.743,32.732,1790.662,180.853,1443.56,1165.421,73.008,33.317,82.361,4329.437,20.224,152.563
5530,165.353,28.193,6.189,3.618,83.46,15.043,0.114,3.618,0.986,0.05,15.043,4.622,0.114,5.767,32.329,1791.551,173.642,1450.431,1167.434,73.871,29.283,82.562,4332.993,21.368,151.174
5531,194.085,21.966,5.483,3.851,86.372,12.967,0.092,3.851,0.931,0.038,12.967,4.978,0.092,5.735,32.149,1790.115,154.467,1454.988,1168.367,74.97,21.389,82.756,4320.79,23.161,148.706
5532,256.895,20.134,4.796,3.801,88.321,10.96,0.131,3.801,0.873,0.047,10.96,4.56,0.131,5.793,31.769,1789.074,143.017,1456.548,1167.185,75.862,17.334,82.865,4311.973,24.094,147.437
5533,199.929,13.173,4.129,4.101,85.726,8.132,0.109,4.101,0.844,0.033,8.132,4.86,0.109,5.705,31.39,1788.376,135.502,1459.401,1165.576,76.738,12.914,83.048,4306.695,25.521,145.43
5534,258.047,25.633,4.888,4.438,86.751,5.025,0.114,4.438,0.78,0.025,5.025,5.667,0.114,5.49,31.569,1787.041,121.692,1461.6,1162.693,77.45,8.922,83.255,4294.01,27.119,143.03
5535,250.716,22.915,4.584,4.97,89.187,2.68,0.119,4.97,0.709,0.016,2.68,6.901,0.119,5.22,32.12,1785.468,106.01,1463.535,1158.5,78.219,5.648,83.47,4278.606,29.126,139.883
5536,202.182,24.324,3.511,4.828,85.643,2.492,0.151,4.828,0.667,0.019,2.492,6.367,0.151,5.231,32.746,1784.997,98.614,1460.063,1153.609,78.31,7.421,83.417,4266.55,28.47,140.6
5537,213.794,16.606,5.483,5.382,90.274,1.621,0.115,5.382,0.634,0.013,1.621,6.651,0.115,5.123,33.086,1783.432,88.08,1457.925,1149.164,78.88,4.78,83.462,4251.017,29.78,138.456
5538,229.487,24.416,4.647,5.823,89.45,0.898,0.162,5.823,0.573,0.012,0.898,6.862,0.162,5.012,33.611,1781.448,76.403,1454.17,1142.508,79.555,4.044,83.309,4231.812,31.745,135.3
5539,132.401,29.401,6.167,5.794,80.371,0.975,0.155,5.794,0.539,0.012,0.975,6.474,0.155,4.998,34.048,1780.11,70.159,1446.819,1136.505,79.833,4.663,83.063,4214.806,31.846,134.853
5540,236.373,26.214,5.068,5.404,89.339,1.667,0.149,5.404,0.52,0.014,1.667,6.017,0.149,5.0,34.181,1779.17,67.957,1436.946,1131.328,79.827,5.775,82.911,4199.828,30.443,136.667
5541,354.933,43.126,7.65,5.357,103.773,2.05,0.145,5.357,0.52,0.014,2.05,6.221,0.145,4.891,34.106,1778.12,67.807,1428.569,1126.371,80.14,5.274,82.912,4187.613,30.144,136.942
